# <sim_time> <x> <y> <z> <qx> <qy> <qz> <qw>
1.057 4.80107 -0.0371303 -4.8649 -0.0431258 0.193337 0.00642658 0.980163
1.058 4.79958 -0.037317 -4.8717 -0.0432318 0.194362 0.00647693 0.979955
1.059 4.79809 -0.0375038 -4.8785 -0.0433375 0.19539 0.00652743 0.979746
1.06 4.79659 -0.0376908 -4.8853 -0.043443 0.196419 0.0065781 0.979535
1.061 4.79508 -0.037878 -4.8921 -0.0435483 0.197449 0.00662893 0.979323
1.062 4.79357 -0.0380653 -4.89891 -0.0436533 0.198482 0.00667991 0.979109
1.063 4.79205 -0.0382528 -4.90571 -0.0437581 0.199516 0.00673106 0.978894
1.064 4.79052 -0.0384405 -4.91251 -0.0438626 0.200551 0.00678236 0.978677
1.065 4.78898 -0.0386283 -4.91931 -0.0439669 0.201588 0.00683383 0.978459
1.066 4.78744 -0.0388163 -4.92611 -0.044071 0.202627 0.00688545 0.97824
1.067 4.78589 -0.0390044 -4.93291 -0.0441748 0.203668 0.00693723 0.978018
1.068 4.78433 -0.0391927 -4.93971 -0.0442784 0.20471 0.00698916 0.977796
1.069 4.78276 -0.0393812 -4.94651 -0.0443818 0.205753 0.00704126 0.977572
1.07 4.78119 -0.0395698 -4.95331 -0.044485 0.206798 0.00709351 0.977346
1.071 4.77961 -0.0397586 -4.96011 -0.0445879 0.207845 0.00714592 0.977119
1.072 4.77802 -0.0399476 -4.9669 -0.0446907 0.208894 0.00719848 0.97689
1.073 4.77643 -0.0401368 -4.9737 -0.0447932 0.209943 0.0072512 0.97666
1.074 4.77482 -0.0403261 -4.9805 -0.0448955 0.210995 0.00730408 0.976428
1.075 4.77321 -0.0405156 -4.9873 -0.0449975 0.212048 0.00735711 0.976195
1.076 4.7716 -0.0407053 -4.9941 -0.0450994 0.213102 0.00741029 0.97596
1.077 4.76997 -0.0408952 -5.0009 -0.045201 0.214159 0.00746363 0.975724
1.078 4.76834 -0.0410852 -5.00769 -0.0453025 0.215216 0.00751712 0.975486
1.079 4.7667 -0.0412755 -5.01449 -0.0454037 0.216275 0.00757077 0.975247
1.08 4.76505 -0.0414659 -5.02128 -0.0455047 0.217336 0.00762456 0.975006
1.081 4.7634 -0.0416565 -5.02808 -0.0456055 0.218398 0.00767851 0.974763
1.082 4.76173 -0.0418473 -5.03488 -0.0457061 0.219462 0.00773261 0.974519
1.083 4.76006 -0.0420383 -5.04167 -0.0458065 0.220527 0.00778686 0.974274
1.084 4.75839 -0.0422295 -5.04846 -0.0459067 0.221594 0.00784126 0.974026
1.085 4.7567 -0.0424209 -5.05526 -0.0460067 0.222662 0.00789581 0.973778
1.086 4.75501 -0.0426125 -5.06205 -0.0461065 0.223731 0.0079505 0.973527
1.087 4.75331 -0.0428043 -5.06884 -0.0462061 0.224802 0.00800535 0.973275
1.088 4.7516 -0.0429963 -5.07564 -0.0463055 0.225875 0.00806035 0.973022
1.089 4.74988 -0.0431885 -5.08243 -0.0464048 0.226949 0.0081155 0.972767
1.09 4.74816 -0.0433809 -5.08922 -0.0465038 0.228024 0.00817081 0.97251
1.091 4.74642 -0.0435735 -5.09601 -0.0466026 0.229101 0.00822627 0.972252
1.092 4.74468 -0.0437664 -5.1028 -0.0467013 0.230179 0.00828189 0.971992
1.093 4.74294 -0.0439594 -5.10958 -0.0467998 0.231259 0.00833765 0.97173
1.094 4.74118 -0.0441527 -5.11637 -0.046898 0.23234 0.00839357 0.971467
1.095 4.73942 -0.0443461 -5.12316 -0.0469961 0.233423 0.00844963 0.971202
1.096 4.73765 -0.0445398 -5.12995 -0.047094 0.234507 0.00850584 0.970936
1.097 4.73587 -0.0447338 -5.13673 -0.0471917 0.235592 0.0085622 0.970668
1.098 4.73408 -0.0449279 -5.14351 -0.0472893 0.236679 0.00861871 0.970398
1.099 4.73228 -0.0451223 -5.1503 -0.0473866 0.237767 0.00867536 0.970127
1.1 4.73048 -0.0453169 -5.15708 -0.0474838 0.238857 0.00873215 0.969854
1.101 4.72867 -0.0455117 -5.16386 -0.0475808 0.239947 0.00878909 0.969579
1.102 4.72685 -0.0457068 -5.17064 -0.0476776 0.24104 0.00884617 0.969303
1.103 4.72502 -0.0459021 -5.17742 -0.0477742 0.242133 0.00890339 0.969025
1.104 4.72319 -0.0460976 -5.1842 -0.0478706 0.243228 0.00896075 0.968746
1.105 4.72134 -0.0462933 -5.19098 -0.0479669 0.244325 0.00901825 0.968464
1.106 4.71949 -0.0464894 -5.19775 -0.0480629 0.245422 0.00907589 0.968182
1.107 4.71763 -0.0466856 -5.20453 -0.0481588 0.246521 0.00913366 0.967897
1.108 4.71577 -0.0468821 -5.2113 -0.0482545 0.247621 0.00919156 0.967611
1.109 4.71389 -0.0470788 -5.21807 -0.04835 0.248723 0.0092496 0.967323
1.11 4.712 -0.0472758 -5.22484 -0.0484453 0.249826 0.00930777 0.967033
1.111 4.71011 -0.0474731 -5.23161 -0.0485405 0.25093 0.00936607 0.966742
1.112 4.70821 -0.0476705 -5.23838 -0.0486354 0.252035 0.0094245 0.966449
1.113 4.7063 -0.0478683 -5.24515 -0.0487302 0.253142 0.00948306 0.966154
1.114 4.70438 -0.0480663 -5.25192 -0.0488247 0.25425 0.00954174 0.965858
1.115 4.70246 -0.0482646 -5.25868 -0.0489191 0.255359 0.00960055 0.96556
1.116 4.70052 -0.0484631 -5.26544 -0.0490133 0.25647 0.00965948 0.96526
1.117 4.69858 -0.0486619 -5.2722 -0.0491073 0.257582 0.00971853 0.964959
1.118 4.69663 -0.0488609 -5.27896 -0.0492011 0.258695 0.0097777 0.964656
1.119 4.69467 -0.0490603 -5.28572 -0.0492947 0.259809 0.009837 0.964351
1.12 4.6927 -0.0492599 -5.29248 -0.0493881 0.260924 0.0098964 0.964044
1.121 4.69072 -0.0494597 -5.29923 -0.0494813 0.262041 0.00995593 0.963736
1.122 4.68874 -0.0496599 -5.30599 -0.0495743 0.263159 0.0100156 0.963426
1.123 4.68674 -0.0498603 -5.31274 -0.0496672 0.264278 0.0100753 0.963114
1.124 4.68474 -0.0500611 -5.31949 -0.0497598 0.265398 0.0101352 0.962801
1.125 4.68273 -0.0502621 -5.32624 -0.0498522 0.26652 0.0101952 0.962485
1.126 4.68071 -0.0504634 -5.33298 -0.0499444 0.267643 0.0102553 0.962168
1.127 4.67868 -0.050665 -5.33973 -0.0500364 0.268766 0.0103156 0.96185
1.128 4.67664 -0.0508669 -5.34647 -0.0501282 0.269891 0.0103759 0.961529
1.129 4.67459 -0.0510691 -5.35321 -0.0502198 0.271017 0.0104363 0.961207
1.13 4.67254 -0.0512716 -5.35995 -0.0503112 0.272145 0.0104969 0.960883
1.131 4.67047 -0.0514744 -5.36669 -0.0504024 0.273273 0.0105575 0.960557
1.132 4.6684 -0.0516775 -5.37342 -0.0504933 0.274403 0.0106183 0.96023
1.133 4.66631 -0.0518809 -5.38015 -0.050584 0.275533 0.0106791 0.9599
1.134 4.66422 -0.0520846 -5.38688 -0.0506745 0.276665 0.0107401 0.959569
1.135 4.66212 -0.0522886 -5.39361 -0.0507648 0.277798 0.0108011 0.959236
1.136 4.66001 -0.052493 -5.40034 -0.0508549 0.278932 0.0108623 0.958902
1.137 4.65789 -0.0526976 -5.40706 -0.0509447 0.280067 0.0109235 0.958566
1.138 4.65577 -0.0529025 -5.41379 -0.0510342 0.281203 0.0109848 0.958227
1.139 4.65363 -0.0531077 -5.4205 -0.0511235 0.28234 0.0110462 0.957888
1.14 4.65148 -0.0533133 -5.42722 -0.0512126 0.283478 0.0111077 0.957546
1.141 4.64933 -0.0535192 -5.43394 -0.0513014 0.284617 0.0111692 0.957202
1.142 4.64716 -0.0537253 -5.44065 -0.05139 0.285757 0.0112308 0.956857
1.143 4.64499 -0.0539318 -5.44736 -0.0514783 0.286899 0.0112925 0.95651
1.144 4.64281 -0.0541386 -5.45407 -0.0515663 0.288041 0.0113543 0.956161
1.145 4.64061 -0.0543458 -5.46077 -0.051654 0.289184 0.0114161 0.955811
1.146 4.63841 -0.0545532 -5.46748 -0.0517415 0.290328 0.011478 0.955458
1.147 4.6362 -0.054761 -5.47418 -0.0518286 0.291473 0.01154 0.955104
1.148 4.63398 -0.0549691 -5.48087 -0.0519155 0.292619 0.011602 0.954748
1.149 4.63175 -0.0551776 -5.48757 -0.0520021 0.293766 0.0116641 0.95439
1.15 4.62951 -0.0553864 -5.49426 -0.0520884 0.294914 0.0117262 0.954031
1.151 4.62726 -0.0555955 -5.50095 -0.0521743 0.296063 0.0117884 0.953669
1.152 4.625 -0.055805 -5.50764 -0.05226 0.297213 0.0118506 0.953306
1.153 4.62273 -0.0560149 -5.51432 -0.0523453 0.298364 0.0119129 0.952941
1.154 4.62045 -0.0562251 -5.521 -0.0524303 0.299515 0.0119752 0.952575
1.155 4.61816 -0.0564357 -5.52768 -0.0525149 0.300668 0.0120375 0.952206
1.156 4.61587 -0.0566466 -5.53436 -0.0525992 0.301821 0.0120999 0.951836
1.157 4.61356 -0.0568579 -5.54103 -0.0526832 0.302975 0.0121624 0.951463
1.158 4.61124 -0.0570696 -5.5477 -0.0527668 0.30413 0.0122248 0.951089
1.159 4.60891 -0.0572816 -5.55436 -0.05285 0.305286 0.0122874 0.950714
1.16 4.60657 -0.057494 -5.56103 -0.052933 0.306442 0.0123499 0.950336
1.161 4.60423 -0.0577068 -5.56769 -0.0530155 0.3076 0.0124125 0.949957
1.162 4.60187 -0.05792 -5.57435 -0.0530977 0.308758 0.0124751 0.949575
1.163 4.5995 -0.0581335 -5.581 -0.0531795 0.309917 0.0125377 0.949192
1.164 4.59712 -0.0583475 -5.58765 -0.0532609 0.311077 0.0126003 0.948808
1.165 4.59474 -0.0585618 -5.5943 -0.053342 0.312237 0.012663 0.948421
1.166 4.59234 -0.0587766 -5.60094 -0.0534227 0.313398 0.0127257 0.948032
1.167 4.58993 -0.0589917 -5.60759 -0.0535029 0.31456 0.0127884 0.947642
1.168 4.58751 -0.0592072 -5.61422 -0.0535828 0.315723 0.0128511 0.94725
1.169 4.58509 -0.0594231 -5.62086 -0.0536623 0.316887 0.0129138 0.946856
1.17 4.58265 -0.0596394 -5.62749 -0.0537414 0.318051 0.0129765 0.94646
1.171 4.5802 -0.0598561 -5.63412 -0.0538202 0.319215 0.0130392 0.946063
1.172 4.57774 -0.0600731 -5.64074 -0.0538985 0.320381 0.0131019 0.945663
1.173 4.57527 -0.0602906 -5.64736 -0.0539764 0.321547 0.0131647 0.945262
1.174 4.57279 -0.0605085 -5.65398 -0.054054 0.322714 0.0132274 0.944859
1.175 4.5703 -0.0607268 -5.66059 -0.0541311 0.323881 0.0132901 0.944454
1.176 4.5678 -0.0609455 -5.6672 -0.0542079 0.325049 0.0133529 0.944048
1.177 4.56529 -0.0611646 -5.67381 -0.0542842 0.326218 0.0134156 0.943639
1.178 4.56276 -0.0613841 -5.68041 -0.0543602 0.327387 0.0134783 0.943229
1.179 4.56023 -0.061604 -5.68701 -0.0544357 0.328557 0.013541 0.942817
1.18 4.55769 -0.0618243 -5.6936 -0.0545109 0.329728 0.0136037 0.942403
1.181 4.55514 -0.062045 -5.70019 -0.0545857 0.330899 0.0136664 0.941987
1.182 4.55257 -0.0622661 -5.70678 -0.05466 0.332071 0.0137291 0.941569
1.183 4.55 -0.0624877 -5.71336 -0.054734 0.333243 0.0137918 0.94115
1.184 4.54741 -0.0627096 -5.71994 -0.0548076 0.334416 0.0138544 0.940729
1.185 4.54481 -0.062932 -5.72651 -0.0548808 0.335589 0.0139171 0.940306
1.186 4.54221 -0.0631547 -5.73308 -0.0549536 0.336763 0.0139797 0.939881
1.187 4.53959 -0.0633779 -5.73964 -0.055026 0.337937 0.0140423 0.939454
1.188 4.53696 -0.0636015 -5.74621 -0.055098 0.339112 0.0141049 0.939025
1.189 4.53432 -0.0638255 -5.75276 -0.0551697 0.340287 0.0141675 0.938595
1.19 4.53167 -0.0640499 -5.75931 -0.0552409 0.341463 0.0142301 0.938162
1.191 4.52901 -0.0642748 -5.76586 -0.0553118 0.342639 0.0142926 0.937728
1.192 4.52633 -0.0645 -5.77241 -0.0553823 0.343816 0.0143551 0.937292
1.193 4.52365 -0.0647256 -5.77895 -0.0554524 0.344993 0.0144176 0.936855
1.194 4.52096 -0.0649517 -5.78548 -0.0555222 0.346171 0.0144801 0.936415
1.195 4.51825 -0.0651781 -5.79201 -0.0555916 0.347349 0.0145425 0.935974
1.196 4.51553 -0.065405 -5.79853 -0.0556606 0.348528 0.0146049 0.93553
1.197 4.51281 -0.0656323 -5.80506 -0.0557293 0.349706 0.0146673 0.935085
1.198 4.51007 -0.06586 -5.81157 -0.0557976 0.350886 0.0147297 0.934638
1.199 4.50732 -0.0660882 -5.81808 -0.0558655 0.352065 0.0147921 0.93419
1.2 4.50456 -0.0663168 -5.82459 -0.0559331 0.353245 0.0148544 0.933739
1.201 4.50178 -0.0665458 -5.83109 -0.0560003 0.354426 0.0149167 0.933287
1.202 4.499 -0.0667753 -5.83759 -0.0560672 0.355606 0.014979 0.932832
1.203 4.4962 -0.0670052 -5.84408 -0.0561337 0.356787 0.0150413 0.932376
1.204 4.4934 -0.0672356 -5.85056 -0.0561999 0.357968 0.0151036 0.931919
1.205 4.49058 -0.0674664 -5.85705 -0.0562658 0.35915 0.0151658 0.931459
1.206 4.48775 -0.0676977 -5.86352 -0.0563313 0.360332 0.015228 0.930997
1.207 4.48491 -0.0679294 -5.86999 -0.0563965 0.361514 0.0152903 0.930534
1.208 4.48206 -0.0681616 -5.87646 -0.0564613 0.362696 0.0153524 0.930069
1.209 4.4792 -0.0683943 -5.88292 -0.0565258 0.363879 0.0154146 0.929602
1.21 4.47632 -0.0686274 -5.88938 -0.0565899 0.365061 0.0154768 0.929133
1.211 4.47343 -0.068861 -5.89583 -0.0566537 0.366244 0.0155389 0.928662
1.212 4.47054 -0.0690951 -5.90227 -0.0567172 0.367428 0.015601 0.92819
1.213 4.46763 -0.0693297 -5.90871 -0.0567803 0.368611 0.015663 0.927716
1.214 4.46471 -0.0695626 -5.91514 -0.0568417 0.369792 0.0157255 0.927241
1.215 4.46179 -0.0697821 -5.92153 -0.0568945 0.370958 0.0157913 0.926771
1.216 4.4589 -0.0699675 -5.92785 -0.0569282 0.372084 0.0158655 0.926316
1.217 4.45607 -0.0700937 -5.93404 -0.0569321 0.373145 0.0159545 0.925887
1.218 4.45332 -0.0701397 -5.94005 -0.0568988 0.374116 0.0160647 0.925495
1.219 4.45066 -0.070093 -5.94587 -0.0568257 0.374985 0.0161999 0.925146
1.22 4.44809 -0.0699508 -5.95148 -0.0567136 0.375749 0.0163614 0.92484
1.221 4.44562 -0.069718 -5.9569 -0.0565663 0.376414 0.0165476 0.924575
1.222 4.44324 -0.0694032 -5.96214 -0.0563885 0.376991 0.0167559 0.924347
1.223 4.44093 -0.0690163 -5.96723 -0.0561848 0.377492 0.0169828 0.924151
1.224 4.4387 -0.0685467 -5.97214 -0.0559544 0.377904 0.0172323 0.923992
1.225 4.43653 -0.0680118 -5.97691 -0.0557027 0.378249 0.0174978 0.923861
1.226 4.43442 -0.0674234 -5.98156 -0.0554335 0.378541 0.0177747 0.923752
1.227 4.43235 -0.0667898 -5.98612 -0.0551494 0.37879 0.0180598 0.923661
1.228 4.43031 -0.066117 -5.99058 -0.0548525 0.379004 0.0183509 0.923585
1.229 4.4283 -0.0654096 -5.99497 -0.0545441 0.379189 0.0186462 0.923522
1.23 4.42632 -0.0646709 -5.99928 -0.0542254 0.379349 0.0189444 0.923469
1.231 4.42435 -0.0639037 -6.00353 -0.0538973 0.379488 0.0192444 0.923425
1.232 4.42241 -0.06311 -6.00773 -0.0535605 0.379607 0.0195456 0.923389
1.233 4.42047 -0.0622916 -6.01186 -0.0532155 0.37971 0.0198472 0.92336
1.234 4.41856 -0.0614498 -6.01594 -0.052863 0.379798 0.0201488 0.923338
1.235 4.41666 -0.0605859 -6.01997 -0.0525031 0.379872 0.0204499 0.923321
1.236 4.41476 -0.059701 -6.02395 -0.0521364 0.379934 0.0207502 0.92331
1.237 4.41289 -0.0587963 -6.02789 -0.0517631 0.379986 0.021049 0.923303
1.238 4.41102 -0.057873 -6.03178 -0.0513836 0.380029 0.021346 0.923299
1.239 4.40916 -0.0569319 -6.03563 -0.0509981 0.380064 0.0216409 0.923299
1.24 4.40731 -0.0559737 -6.03944 -0.0506069 0.380092 0.0219334 0.923303
1.241 4.40546 -0.0549989 -6.04321 -0.0502101 0.380114 0.0222235 0.923309
1.242 4.40363 -0.0540081 -6.04694 -0.0498079 0.380129 0.022511 0.923317
1.243 4.40181 -0.0530016 -6.05064 -0.0494005 0.380139 0.0227958 0.923328
1.244 4.39999 -0.05198 -6.0543 -0.048988 0.380144 0.0230779 0.923341
1.245 4.39818 -0.0509436 -6.05792 -0.0485707 0.380144 0.0233573 0.923356
1.246 4.39637 -0.0498927 -6.06151 -0.0481486 0.38014 0.0236339 0.923372
1.247 4.39458 -0.0488276 -6.06507 -0.047722 0.380132 0.0239078 0.923391
1.248 4.39279 -0.0477487 -6.06859 -0.0472909 0.38012 0.0241789 0.923411
1.249 4.39101 -0.0466562 -6.07208 -0.0468557 0.380105 0.0244473 0.923432
1.25 4.38924 -0.0455504 -6.07554 -0.0464164 0.380086 0.0247129 0.923455
1.251 4.38747 -0.0444317 -6.07897 -0.0459732 0.380064 0.0249759 0.923479
1.252 4.38571 -0.0433004 -6.08236 -0.0455263 0.38004 0.0252361 0.923504
1.253 4.38395 -0.0421566 -6.08573 -0.045076 0.380013 0.0254937 0.92353
1.254 4.38221 -0.0410008 -6.08906 -0.0446223 0.379985 0.0257486 0.923557
1.255 4.38047 -0.0398332 -6.09237 -0.0441655 0.379954 0.026001 0.923585
1.256 4.37873 -0.0386541 -6.09565 -0.0437058 0.379921 0.0262508 0.923613
1.257 4.377 -0.0374637 -6.0989 -0.0432434 0.379887 0.0264981 0.923641
1.258 4.37528 -0.0362599 -6.10212 -0.0427767 0.379849 0.026743 0.923672
1.259 4.37357 -0.0350432 -6.10531 -0.042306 0.379807 0.0269857 0.923704
1.26 4.37187 -0.0338139 -6.10847 -0.0418317 0.379762 0.027226 0.923737
1.261 4.37018 -0.0325726 -6.1116 -0.0413543 0.379714 0.0274641 0.923771
1.262 4.3685 -0.0313196 -6.1147 -0.040874 0.379664 0.0276999 0.923806
1.263 4.36683 -0.0300552 -6.11777 -0.0403912 0.379613 0.0279335 0.923841
1.264 4.36516 -0.0287799 -6.12082 -0.0399063 0.37956 0.028165 0.923877
1.265 4.36351 -0.0274941 -6.12384 -0.0394196 0.379507 0.0283945 0.923913
1.266 4.36186 -0.026198 -6.12684 -0.0389317 0.379452 0.0286221 0.923949
1.267 4.36021 -0.0248922 -6.12981 -0.038443 0.379398 0.028848 0.923984
1.268 4.35857 -0.0235767 -6.13276 -0.0379538 0.379343 0.0290724 0.92402
1.269 4.35694 -0.0222521 -6.13569 -0.0374644 0.379289 0.0292952 0.924055
1.27 4.35532 -0.0209184 -6.1386 -0.0369749 0.379235 0.0295166 0.92409
1.271 4.35369 -0.019576 -6.14149 -0.0364856 0.379181 0.0297367 0.924125
1.272 4.35208 -0.0182251 -6.14436 -0.0359966 0.379128 0.0299555 0.924158
1.273 4.35047 -0.016866 -6.1472 -0.0355081 0.379075 0.0301732 0.924192
1.274 4.34886 -0.0154988 -6.15003 -0.0350201 0.379024 0.0303897 0.924225
1.275 4.34726 -0.0141236 -6.15284 -0.0345328 0.378972 0.0306051 0.924257
1.276 4.34566 -0.0127409 -6.15563 -0.0340461 0.378922 0.0308195 0.924289
1.277 4.34407 -0.0113505 -6.1584 -0.0335603 0.378872 0.0310328 0.92432
1.278 4.34249 -0.00995287 -6.16116 -0.0330752 0.378823 0.0312452 0.92435
1.279 4.3409 -0.00854802 -6.16389 -0.032591 0.378775 0.0314567 0.92438
1.28 4.33932 -0.00713613 -6.16661 -0.0321077 0.378727 0.0316672 0.924409
1.281 4.33775 -0.00571737 -6.16931 -0.0316252 0.378681 0.0318769 0.924437
1.282 4.33618 -0.00429188 -6.172 -0.0311437 0.378635 0.0320857 0.924465
1.283 4.33462 -0.00285979 -6.17467 -0.0306632 0.37859 0.0322938 0.924493
1.284 4.33305 -0.00142126 -6.17732 -0.0301835 0.378545 0.032501 0.924519
1.285 4.3315 2.35817e-05 -6.17996 -0.0297049 0.378502 0.0327074 0.924546
1.286 4.32994 0.0014746 -6.18258 -0.0292272 0.378459 0.0329131 0.924571
1.287 4.3284 0.00293167 -6.18519 -0.0287506 0.378416 0.0331181 0.924596
1.288 4.32685 0.00439465 -6.18778 -0.0282749 0.378375 0.0333223 0.92462
1.289 4.32531 0.00586344 -6.19035 -0.0278002 0.378334 0.0335259 0.924644
1.29 4.32377 0.0073379 -6.19291 -0.0273265 0.378294 0.0337287 0.924667
1.291 4.32224 0.00881791 -6.19546 -0.0268539 0.378255 0.033931 0.92469
1.292 4.32072 0.0103058 -6.19799 -0.0263813 0.378213 0.0341332 0.924713
1.293 4.3192 0.0118011 -6.20049 -0.0259093 0.378169 0.0343354 0.924737
1.294 4.31769 0.0133036 -6.20298 -0.0254379 0.378124 0.0345376 0.924761
1.295 4.31619 0.0148129 -6.20545 -0.0249674 0.378078 0.0347398 0.924785
1.296 4.31469 0.0163289 -6.20791 -0.0244979 0.378031 0.0349419 0.924809
1.297 4.3132 0.0178511 -6.21035 -0.0240295 0.377984 0.035144 0.924833
1.298 4.31172 0.0193795 -6.21277 -0.0235622 0.377936 0.0353459 0.924857
1.299 4.31024 0.0209137 -6.21517 -0.0230962 0.377887 0.0355478 0.924881
1.3 4.30877 0.0224537 -6.21757 -0.0226314 0.377839 0.0357495 0.924904
1.301 4.3073 0.0239993 -6.21994 -0.022168 0.37779 0.0359512 0.924927
1.302 4.30584 0.0255502 -6.22231 -0.0217058 0.377742 0.0361526 0.92495
1.303 4.30438 0.0271063 -6.22466 -0.0212449 0.377693 0.0363539 0.924973
1.304 4.30293 0.0286675 -6.22699 -0.0207853 0.377645 0.0365551 0.924995
1.305 4.30148 0.0302336 -6.22931 -0.020327 0.377597 0.036756 0.925017
1.306 4.30004 0.0318046 -6.23162 -0.01987 0.377549 0.0369568 0.925039
1.307 4.2986 0.0333802 -6.23392 -0.0194143 0.377501 0.0371575 0.92506
1.308 4.29717 0.0349603 -6.2362 -0.0189599 0.377454 0.0373579 0.92508
1.309 4.29574 0.0365449 -6.23848 -0.0185067 0.377407 0.0375581 0.925101
1.31 4.29431 0.0381338 -6.24074 -0.0180548 0.37736 0.0377581 0.92512
1.311 4.29289 0.0397268 -6.24298 -0.0176042 0.377314 0.0379579 0.92514
1.312 4.29148 0.041324 -6.24522 -0.0171547 0.377268 0.0381576 0.925159
1.313 4.29007 0.042925 -6.24744 -0.0167065 0.377223 0.038357 0.925177
1.314 4.28866 0.04453 -6.24966 -0.0162595 0.377178 0.0385562 0.925195
1.315 4.28725 0.0461386 -6.25186 -0.0158137 0.377133 0.0387552 0.925213
1.316 4.28585 0.0477509 -6.25405 -0.015369 0.377089 0.038954 0.92523
1.317 4.28446 0.0493667 -6.25623 -0.0149255 0.377046 0.0391527 0.925246
1.318 4.28307 0.0509858 -6.2584 -0.0144832 0.377003 0.0393511 0.925263
1.319 4.28168 0.052608 -6.26056 -0.014042 0.37696 0.0395495 0.925278
1.32 4.28029 0.054233 -6.26271 -0.0136019 0.376918 0.0397477 0.925293
1.321 4.27891 0.0558609 -6.26485 -0.0131629 0.376876 0.0399459 0.925308
1.322 4.27754 0.0574914 -6.26697 -0.012725 0.376835 0.040144 0.925323
1.323 4.27616 0.0591245 -6.26909 -0.0122881 0.376794 0.0403419 0.925336
1.324 4.27479 0.0607602 -6.2712 -0.0118524 0.376754 0.0405398 0.92535
1.325 4.27343 0.0623984 -6.2733 -0.0114177 0.376715 0.0407376 0.925363
1.326 4.27207 0.0640411 -6.27538 -0.0109834 0.376672 0.040936 0.925376
1.327 4.27072 0.0656883 -6.27745 -0.0105498 0.376628 0.0411351 0.925391
1.328 4.26937 0.0673395 -6.2795 -0.0101169 0.376582 0.0413346 0.925405
1.329 4.26803 0.0689945 -6.28154 -0.00968484 0.376534 0.0415347 0.925421
1.33 4.2667 0.0706532 -6.28357 -0.00925373 0.376485 0.0417351 0.925436
1.331 4.26537 0.0723152 -6.28559 -0.0088236 0.376436 0.0419358 0.925451
1.332 4.26405 0.0739805 -6.28759 -0.00839449 0.376385 0.0421369 0.925466
1.333 4.26273 0.0756488 -6.28958 -0.00796644 0.376335 0.0423382 0.925482
1.334 4.26142 0.0773201 -6.29157 -0.00753946 0.376284 0.0425397 0.925497
1.335 4.26011 0.0789941 -6.29354 -0.00711357 0.376232 0.0427413 0.925512
1.336 4.25881 0.0806708 -6.2955 -0.00668879 0.376181 0.0429432 0.925526
1.337 4.25751 0.0823501 -6.29745 -0.00626512 0.37613 0.0431451 0.925541
1.338 4.25622 0.0840318 -6.29939 -0.00584257 0.376078 0.0433472 0.925555
1.339 4.25493 0.0857159 -6.30132 -0.00542113 0.376027 0.0435493 0.925569
1.34 4.25364 0.0874022 -6.30325 -0.00500081 0.375977 0.0437515 0.925582
1.341 4.25236 0.0890907 -6.30516 -0.0045816 0.375926 0.0439538 0.925595
1.342 4.25108 0.0907814 -6.30707 -0.0041635 0.375876 0.044156 0.925608
1.343 4.24981 0.092474 -6.30896 -0.00374651 0.375826 0.0443584 0.92562
1.344 4.24854 0.0941687 -6.31085 -0.00333061 0.375776 0.0445607 0.925632
1.345 4.24727 0.0958652 -6.31273 -0.00291581 0.375727 0.044763 0.925644
1.346 4.24601 0.0975635 -6.31461 -0.00250209 0.375679 0.0449654 0.925655
1.347 4.24475 0.0992636 -6.31647 -0.00208945 0.375631 0.0451677 0.925666
1.348 4.24349 0.100965 -6.31833 -0.00167788 0.375583 0.04537 0.925676
1.349 4.24224 0.102669 -6.32018 -0.00126738 0.375536 0.0455724 0.925686
1.35 4.24099 0.104374 -6.32202 -0.000857938 0.375489 0.0457746 0.925695
1.351 4.23974 0.106081 -6.32385 -0.000449548 0.375443 0.0459769 0.925704
1.352 4.2385 0.107789 -6.32568 -4.2203e-05 0.375397 0.0461791 0.925713
1.353 4.23726 0.109499 -6.3275 0.000364102 0.375352 0.0463813 0.925721
1.354 4.23602 0.11121 -6.32931 0.000769374 0.375307 0.0465835 0.925729
1.355 4.23479 0.112922 -6.33112 0.00117362 0.375263 0.0467856 0.925736
1.356 4.23355 0.114636 -6.33291 0.00157684 0.37522 0.0469876 0.925743
1.357 4.23232 0.116351 -6.33471 0.00197905 0.375177 0.0471897 0.925749
1.358 4.2311 0.118067 -6.33649 0.00238026 0.375135 0.0473916 0.925755
1.359 4.22987 0.119784 -6.33827 0.00278045 0.375093 0.0475936 0.92576
1.36 4.22866 0.121505 -6.34003 0.00318005 0.375048 0.0477963 0.925767
1.361 4.22745 0.123229 -6.34179 0.00357895 0.375001 0.0479998 0.925774
1.362 4.22624 0.124956 -6.34353 0.00397707 0.374952 0.0482038 0.925781
1.363 4.22504 0.126685 -6.34526 0.00437437 0.374902 0.0484084 0.925789
1.364 4.22385 0.128416 -6.34698 0.00477079 0.37485 0.0486134 0.925798
