# <sim_time> <Fx> <Fy> <Fz>
0.611 -0.58387 1.23458e-07 3433.43
0.612 -0.58387 1.23462e-07 3433.43
0.613 -0.58387 1.23467e-07 3433.43
0.614 -0.58387 1.23471e-07 3433.43
0.615 -0.58387 1.23475e-07 3433.43
0.616 -0.58387 1.2348e-07 3433.43
0.617 -0.58387 1.23484e-07 3433.43
0.618 -0.58387 1.23489e-07 3433.43
0.619 -0.58387 1.23493e-07 3433.43
0.62 -0.58387 1.23497e-07 3433.43
0.621 -0.58387 1.23502e-07 3433.43
0.622 -0.58387 1.23506e-07 3433.43
0.623 -0.58387 1.2351e-07 3433.43
0.624 -0.58387 1.23515e-07 3433.43
0.625 -0.58387 1.23519e-07 3433.43
0.626 -0.58387 1.23523e-07 3433.43
0.627 -0.58387 1.23528e-07 3433.43
0.628 -0.58387 1.23532e-07 3433.43
0.629 -0.58387 1.23537e-07 3433.43
0.63 -0.58387 1.23541e-07 3433.43
0.631 -0.58387 1.23545e-07 3433.43
0.632 -0.58387 1.2355e-07 3433.43
0.633 -0.58387 1.23554e-07 3433.43
0.634 -0.58387 1.23558e-07 3433.43
0.635 -0.58387 1.23563e-07 3433.43
0.636 -0.58387 1.23567e-07 3433.43
0.637 -0.58387 1.23572e-07 3433.43
0.638 -0.58387 1.23576e-07 3433.43
0.639 -0.58387 1.2358e-07 3433.43
0.64 -0.58387 1.23585e-07 3433.43
0.641 -0.58387 1.23589e-07 3433.43
0.642 -0.58387 1.23593e-07 3433.43
0.643 -0.58387 1.23598e-07 3433.43
0.644 -0.58387 1.23602e-07 3433.43
0.645 -0.58387 1.23607e-07 3433.43
0.646 -0.58387 1.23611e-07 3433.43
0.647 -0.58387 1.23615e-07 3433.43
0.648 -0.58387 1.2362e-07 3433.43
0.649 -0.58387 1.23624e-07 3433.43
0.65 -0.58387 1.23628e-07 3433.43
0.651 -0.58387 1.23633e-07 3433.43
0.652 -0.58387 1.23637e-07 3433.43
0.653 -0.58387 1.23642e-07 3433.43
0.654 -0.58387 1.23646e-07 3433.43
0.655 -0.58387 1.2365e-07 3433.43
0.656 -0.58387 1.23655e-07 3433.43
0.657 -0.58387 1.23659e-07 3433.43
0.658 -0.58387 1.23663e-07 3433.43
0.659 -0.58387 1.23668e-07 3433.43
0.66 -0.58387 1.23672e-07 3433.43
0.661 -0.58387 1.23676e-07 3433.43
0.662 -0.58387 1.23681e-07 3433.43
0.663 -0.58387 1.23685e-07 3433.43
0.664 -0.58387 1.2369e-07 3433.43
0.665 -0.58387 1.23694e-07 3433.43
0.666 -0.58387 1.23698e-07 3433.43
0.667 -0.58387 1.23703e-07 3433.43
0.668 -0.58387 1.23707e-07 3433.43
0.669 -0.58387 1.23712e-07 3433.43
0.67 -0.58387 1.23716e-07 3433.43
0.671 -0.58387 1.2372e-07 3433.43
0.672 -0.58387 1.23725e-07 3433.43
0.673 -0.58387 1.23729e-07 3433.43
0.674 -0.58387 1.23733e-07 3433.43
0.675 -0.58387 1.23738e-07 3433.43
0.676 -0.58387 1.23742e-07 3433.43
0.677 -0.58387 1.23747e-07 3433.43
0.678 -0.58387 1.23751e-07 3433.43
0.679 -0.58387 1.23755e-07 3433.43
0.68 -0.58387 1.2376e-07 3433.43
0.681 -0.58387 1.23764e-07 3433.43
0.682 -0.58387 1.23768e-07 3433.43
0.683 -0.58387 1.23773e-07 3433.43
0.684 -0.58387 1.23777e-07 3433.43
0.685 -0.58387 1.23782e-07 3433.43
0.686 -0.58387 1.23786e-07 3433.43
0.687 -0.58387 1.2379e-07 3433.43
0.688 -0.58387 1.23795e-07 3433.43
0.689 -0.58387 1.23799e-07 3433.43
0.69 -0.58387 1.23803e-07 3433.43
0.691 -0.58387 1.23808e-07 3433.43
0.692 -0.58387 1.23812e-07 3433.43
0.693 -0.58387 1.23817e-07 3433.43
0.694 -0.58387 1.23821e-07 3433.43
0.695 -0.58387 1.23825e-07 3433.43
0.696 -0.58387 1.2383e-07 3433.43
0.697 -0.58387 1.23834e-07 3433.43
0.698 -0.58387 1.23838e-07 3433.43
0.699 -0.58387 1.23843e-07 3433.43
0.7 -0.58387 1.23847e-07 3433.43
0.701 -0.58387 1.23852e-07 3433.43
0.702 -0.58387 1.23856e-07 3433.43
0.703 -0.58387 1.2386e-07 3433.43
0.704 -0.58387 1.23865e-07 3433.43
0.705 -0.58387 1.23869e-07 3433.43
0.706 -0.58387 1.23873e-07 3433.43
0.707 -0.58387 1.23878e-07 3433.43
0.708 -0.58387 1.23882e-07 3433.43
0.709 -0.58387 1.23887e-07 3433.43
0.71 -0.58387 1.23891e-07 3433.43
0.711 -0.58387 1.23895e-07 3433.43
0.712 -0.58387 1.239e-07 3433.43
0.713 -0.58387 1.23904e-07 3433.43
0.714 -0.58387 1.23909e-07 3433.43
0.715 -0.58387 1.23913e-07 3433.43
0.716 -0.58387 1.23917e-07 3433.43
0.717 -0.58387 1.23922e-07 3433.43
0.718 -0.58387 1.23926e-07 3433.43
0.719 -0.58387 1.2393e-07 3433.43
0.72 -0.58387 1.23935e-07 3433.43
0.721 -0.58387 1.23939e-07 3433.43
0.722 -0.58387 1.23944e-07 3433.43
0.723 -0.58387 1.23948e-07 3433.43
0.724 -0.58387 1.23952e-07 3433.43
0.725 -0.58387 1.23957e-07 3433.43
0.726 -0.58387 1.23961e-07 3433.43
0.727 -0.58387 1.23965e-07 3433.43
0.728 -0.58387 1.2397e-07 3433.43
0.729 -2.09992 -1.46025 3412.86
0.73 -10.8458 -6.95864 3331.08
0.731 -21.2226 -8.99284 3288.19
0.732 -33.2377 -9.523 3257.14
0.733 -47.0387 -9.4565 3228.76
0.734 -62.2443 -8.94755 3204.32
0.735 -78.6173 -7.98883 3183.64
0.736 -96.2631 -6.80108 3162.82
0.737 -115.018 -5.06601 3143.91
0.738 -134.759 -3.04322 3126.23
0.739 -155.315 -0.943034 3110.82
0.74 -176.738 1.25893 3095.28
0.741 -199.025 3.56314 3079.53
0.742 -222.023 6.52664 3065.35
0.743 -245.7 9.65061 3051.58
0.744 -269.911 12.6264 3039.41
0.745 -294.962 16.0263 3022.04
0.746 -328.089 28.3881 2879.44
0.747 -364.342 40.1387 2751.22
0.748 -613.291 86.9249 2651.5
0.749 -646.688 93.8651 2639.54
0.75 -679.936 100.737 2627.95
0.751 -713.045 107.836 2616.32
0.752 -745.998 115.158 2604.63
0.753 -778.737 122.687 2592.88
0.754 -811.226 132.846 2581.07
0.755 -843.469 146.141 2569.27
0.756 -875.308 158.197 2558.24
0.757 -906.527 170.159 2547.25
0.758 -937.594 182.189 2536.24
0.759 -968.162 194.243 2525.22
0.76 -998.135 206.306 2514.16
0.761 -1027.73 219.462 2502.43
0.762 -1056.74 231.783 2490.44
0.763 -1085.08 239.751 2478.45
0.764 -1112.68 247.806 2466.48
0.765 -1139.53 255.948 2454.54
0.766 -1165.63 264.169 2442.62
0.767 -1194.26 263.374 2377.07
0.768 -1227.9 260.108 2293.29
0.769 -1262.19 260.952 2238.37
0.77 -1296.97 262.115 2189.16
0.771 -1332.21 263.814 2143.73
0.772 -1367.01 267.135 2107.37
0.773 -1401.68 270.217 2070.79
0.774 -1436.21 273.663 2032.36
0.775 -1470.05 277.373 1997.94
0.776 -1502.94 280.782 1965.11
0.777 -1534.9 283.973 1932.28
0.778 -1565.88 286.948 1899.45
0.779 -1595.88 290.03 1865.95
0.78 -1624.42 293.942 1835.43
0.781 -1651.53 296.897 1803.18
0.782 -1964.73 301.399 1278.5
0.783 -1981.48 303.995 1229.31
0.784 -1995.08 306.119 1175.83
0.785 -2005.82 306.521 1095.9
0.786 -2139.49 433.199 -634.288
0.787 -2122.39 426.185 -622.921
0.788 -2104.34 418.85 -611.889
0.789 -2085.34 411.097 -601.191
0.79 -2065.35 402.696 -590.821
0.791 -2044.39 392.977 -580.776
0.792 -2022.37 378.125 -570.963
0.793 -1999.1 371.405 -560.592
0.794 -1974.64 366.016 -550.514
0.795 -1948.98 361.081 -540.725
0.796 -1921.83 356.417 -531.246
0.797 -1893.17 351.908 -522.068
0.798 -1862.79 347.653 -513.336
0.799 -1830.12 342.418 -505.651
0.8 -1794.1 331.527 -498.328
0.801 -1751.42 323.731 -491.548
0.802 -1671.83 312.78 -487.111
0.803 -1601.78 305.706 -482.258
0.804 -1549.08 299.385 -476.548
0.805 -1502.23 294.315 -470.992
0.806 -1459.67 289.562 -466.684
0.807 -1419.42 285.51 -462.674
0.808 -1386.6 283.31 -458.348
0.809 -1346.02 281.811 -454.493
0.81 -1281.86 285.619 -452.177
0.811 -1230.48 288.808 -449.167
0.812 -1190.09 293.198 -446.922
0.813 -1166.6 295.875 -445.179
0.814 -1136.94 299.983 -443.714
0.815 -1117.36 302.674 -441.614
0.816 -1239.7 344.487 -570.283
0.817 -1212.73 345.709 -573.219
0.818 -1185.27 346.492 -578.115
0.819 -1174.37 347.32 -581.777
0.82 -1165.67 348.807 -584.968
0.821 -1151.25 350.707 -594.148
0.822 -1137.83 352.726 -606.568
0.823 -1132.62 354.492 -618.172
0.824 -1130.56 352.776 -650.716
0.825 -1217.01 242.254 -2171.27
0.826 -1193.37 259.613 -2127.76
0.827 -1172.21 276.327 -2084.95
0.828 -1146.54 293.319 -2043.13
0.829 -1126.36 309.885 -2001.84
0.83 -1116.7 325.223 -1960.84
0.831 -1110.52 340.687 -1923.22
0.832 -1113.49 364.102 -1973.82
0.833 -1118.47 385.543 -1980.46
0.834 -1122.74 411.331 -1941.66
0.835 -1128.49 441.256 -1903.48
0.836 -1135.51 471.055 -1865.91
0.837 -1143.6 485.086 -1828.95
0.838 -1152.58 496.354 -1792.59
0.839 -1162.24 506.262 -1756.83
0.84 -1172.2 515.274 -1721.66
0.841 -1178.29 524.181 -1687.25
0.842 -1187.13 532.171 -1653.31
0.843 -1197.44 539.52 -1619.88
0.844 -1211.18 546.09 -1586.87
0.845 -1225.83 552.154 -1554.37
0.846 -1241.14 557.774 -1522.37
0.847 -1256.96 562.991 -1490.88
0.848 -1273.21 567.839 -1459.88
0.849 -1289.84 572.345 -1429.36
0.85 -1444.07 703.627 -1762.38
0.851 -1463.66 712.024 -1944.34
0.852 -1571.1 786.35 -2867.91
0.853 -1563.86 766.936 -2795.43
0.854 -1558.58 747.967 -2724.6
0.855 -1555 729.269 -2655.37
0.856 -1552.95 710.49 -2587.69
0.857 -1552.29 690.52 -2521.51
0.858 -1552.88 655.703 -2456.81
0.859 -1554.65 639.24 -2393.54
0.86 -1557.48 625.621 -2331.64
0.861 -1561.3 612.132 -2271.08
0.862 -1566.06 594.515 -2211.82
0.863 -1571.71 589.333 -2153.83
0.864 -1578.32 591.296 -2097.05
0.865 -1587.83 591.495 -2041.36
0.866 -1597.01 589.516 -1986.87
0.867 -1605.35 587.538 -1933.58
0.868 -1614.02 585.806 -1881.39
0.869 -1623.15 584.437 -1830.27
0.87 -1632.88 583.598 -1780.18
0.871 -1645.94 583.931 -1730.98
0.872 -1656.86 587.074 -1682.87
0.873 -1667.72 597.383 -1640.37
0.874 -1680.45 595.701 -1616.83
0.875 -1695.03 592.932 -1605.42
0.876 -1711.02 589.856 -1593.06
0.877 -1727.01 588.008 -1565.93
0.878 -1742.82 587.321 -1525.07
0.879 -1758.68 586.555 -1483.34
0.88 -1774.64 585.606 -1442.42
0.881 -1790.74 584.526 -1402.31
0.882 -1807.01 583.353 -1362.97
0.883 -1823.64 582.134 -1324.37
0.884 -1949.04 627.396 -1332.96
0.885 -1963.76 621.823 -1295.49
0.886 -1978.01 616.379 -1258.76
0.887 -1992.27 611.108 -1222.73
0.888 -2006.68 605.997 -1187.57
0.889 -2021.3 599.697 -1163.3
0.89 -2038.42 591.652 -1161.48
0.891 -2052.35 581.6 -1178.81
0.892 -2064.85 570.513 -1198.52
0.893 -2076.58 559.556 -1208.6
0.894 -2092.94 548.503 -1218.26
0.895 -2259.3 480.179 -2146.73
0.896 -2255.98 473.236 -2081.9
0.897 -2253.55 466.658 -2018.56
0.898 -2251.94 460.422 -1956.65
0.899 -2251.08 454.508 -1896.14
0.9 -2250.93 448.897 -1836.98
0.901 -2251.5 443.578 -1779.14
0.902 -2252.97 438.564 -1722.55
0.903 -2257.11 434.09 -1667.09
0.904 -2259.38 429.545 -1612.95
0.905 -2261.83 425.167 -1559.99
0.906 -2264.62 420.962 -1508.17
0.907 -2267.79 416.923 -1457.46
0.908 -2271.4 413.046 -1407.82
0.909 -2275.58 409.336 -1359.2
0.91 -2282.48 406.016 -1311.48
0.911 -2287.58 402.609 -1264.84
0.912 -2292.54 399.263 -1219.19
0.913 -2297.75 395.999 -1174.46
0.914 -2303.39 392.804 -1130.64
0.915 -2310.36 389.559 -1087.65
0.916 -2319 386.229 -1045.46
0.917 -2327.37 383.549 -1004.1
0.918 -2353.42 370.496 -962.376
0.919 -2359.68 368.42 -922.736
0.92 -2366 366.362 -883.874
0.921 -2372.55 364.339 -845.759
0.922 -2379.78 362.399 -808.347
0.923 -2388.95 360.683 -771.548
0.924 -2396.07 358.76 -735.563
0.925 -2403.28 356.844 -700.26
0.926 -2410.87 354.954 -665.604
0.927 -2420.93 353.297 -631.461
0.928 -2432.46 351.249 -597.897
0.929 -2440.65 349.415 -565.106
0.93 -2448.76 347.65 -532.919
0.931 -2459.05 346.172 -501.193
0.932 -2467.38 344.513 -470.153
0.933 -2475.7 342.876 -439.673
0.934 -2486.25 341.53 -409.607
0.935 -2495.08 339.973 -380.178
0.936 -2505.96 338.622 -351.149
0.937 -2516.63 337.031 -322.653
0.938 -2530.61 335.499 -294.471
0.939 -2541.04 334.166 -266.949
0.94 -2549.11 332.625 -240.041
0.941 -2556.78 331.07 -213.621
0.942 -2564.3 329.51 -187.667
0.943 -2571.77 327.946 -162.162
0.944 -2579.32 326.372 -137.09
0.945 -2587.34 324.752 -112.421
0.946 -2597.51 322.908 -88.0634
0.947 -2605.11 321.331 -64.2373
0.948 -2612.48 319.789 -40.8221
0.949 -2619.78 318.268 -17.8012
0.95 -2627.08 316.759 4.83734
0.951 -2634.44 315.258 27.1045
0.952 -2661.83 300.571 51.1098
0.953 -2669.5 299.537 72.6799
0.954 -2679.62 298.152 94.0211
0.955 -2687.25 297.095 114.899
0.956 -2694.63 296.069 135.428
0.957 -2701.98 295.049 155.627
0.958 -2709.43 294.023 175.507
0.959 -2717.15 292.971 195.085
0.96 -2727.25 291.664 214.481
0.961 -2735.12 290.592 233.458
0.962 -2742.66 289.56 252.12
0.963 -2750.15 288.541 270.487
0.964 -2757.69 287.524 288.57
0.965 -2765.35 286.5 306.379
0.966 -2773.34 285.44 323.931
0.967 -2783.71 284.066 341.34
0.968 -2791.81 283.003 358.367
0.969 -2799.69 281.983 375.124
0.97 -2807.65 280.971 391.63
0.971 -2816.13 279.915 407.916
0.972 -2826.34 278.681 424.056
0.973 -2834.43 277.688 439.838
0.974 -2842.4 276.721 455.378
0.975 -2850.42 275.762 470.689
0.976 -2858.68 274.788 485.787
0.977 -2869.18 273.529 500.787
0.978 -2877.89 272.519 515.471
0.979 -2886.33 271.564 529.925
0.98 -2895.26 270.573 544.198
0.981 -2905.71 269.425 558.353
0.982 -2914.22 268.508 572.193
0.983 -2922.73 267.606 585.834
0.984 -2931.67 266.667 599.303
0.985 -2942.54 265.492 612.693
0.986 -2963.05 259.852 628.043
0.987 -2973.98 258.869 641.085
0.988 -2983.03 258.113 653.833
0.989 -2992.68 257.292 666.438
0.99 -3003.87 256.29 678.961
0.991 -3015.52 255.25 691.344
0.992 -3025.7 254.392 703.469
0.993 -3034.01 253.78 715.314
0.994 -3042.02 253.225 726.975
0.995 -3049.86 252.713 738.461
0.996 -3057.61 252.236 749.78
0.997 -3065.29 251.79 760.937
0.998 -3072.95 251.372 771.935
0.999 -3080.58 250.981 782.778
1 -3088.21 250.616 793.469
1.001 -3095.84 250.275 804.011
1.002 -3103.48 249.959 814.408
1.003 -3111.15 249.665 824.661
1.004 -3118.83 249.394 834.774
1.005 -3126.55 249.145 844.748
1.006 -3134.3 248.918 854.587
1.007 -3142.09 248.712 864.294
1.008 -3149.92 248.528 873.869
1.009 -3157.8 248.364 883.316
1.01 -3165.72 248.221 892.637
1.011 -3173.69 248.098 901.834
1.012 -3181.71 247.995 910.909
1.013 -3189.79 247.912 919.865
1.014 -3197.92 247.849 928.703
1.015 -3206.11 247.805 937.425
1.016 -3214.35 247.781 946.034
1.017 -3222.66 247.776 954.531
1.018 -3231.03 247.789 962.918
1.019 -3239.47 247.821 971.197
1.02 -3253.19 244.217 980.807
1.021 -3261.66 244.368 988.866
1.022 -3270.2 244.535 996.822
1.023 -3278.82 244.717 1004.68
1.024 -3287.5 244.916 1012.43
1.025 -3296.26 245.13 1020.09
1.026 -3305.09 245.361 1027.65
1.027 -3313.99 245.607 1035.12
1.028 -3322.97 245.868 1042.49
1.029 -3332.03 246.146 1049.77
1.03 -3341.17 246.438 1056.96
1.031 -3350.39 246.747 1064.06
1.032 -3359.69 247.07 1071.08
1.033 -3369.07 247.41 1078.01
1.034 -3378.54 247.764 1084.85
1.035 -3388.09 248.134 1091.62
1.036 -3397.73 248.519 1098.3
1.037 -3407.46 248.919 1104.9
1.038 -3417.27 249.334 1111.42
1.039 -3427.18 249.764 1117.87
1.04 -3437.18 250.21 1124.24
1.041 -3447.28 250.67 1130.54
1.042 -3457.46 251.145 1136.77
1.043 -3467.75 251.635 1142.93
1.044 -3478.13 252.139 1149.01
1.045 -3488.61 252.658 1155.03
1.046 -3499.19 253.192 1160.99
1.047 -3509.87 253.74 1166.88
1.048 -3520.66 254.303 1172.7
1.049 -3531.54 254.88 1178.47
1.05 -3542.53 255.472 1184.17
1.051 -3553.63 256.078 1189.82
1.052 -3564.84 256.697 1195.41
1.053 -3576.15 257.331 1200.95
1.054 -3575.85 259.46 1203.19
1.055 -3587.4 260.051 1208.6
1.056 -3599.05 260.657 1213.95
1.057 -3610.82 261.278 1219.25
1.058 -3622.7 261.914 1224.5
1.059 -3634.7 262.565 1229.71
1.06 -3646.82 263.23 1234.87
1.061 -3659.05 263.909 1239.99
1.062 -3671.4 264.603 1245.07
1.063 -3683.87 265.311 1250.11
1.064 -3696.45 266.033 1255.11
1.065 -3709.16 266.769 1260.07
1.066 -3721.99 267.518 1265
1.067 -3734.94 268.281 1269.89
1.068 -3748.01 269.057 1274.75
1.069 -3761.2 269.846 1279.57
1.07 -3774.52 270.648 1284.37
1.071 -3787.97 271.462 1289.14
1.072 -3801.54 272.289 1293.88
1.073 -3815.24 273.128 1298.6
1.074 -3829.06 273.979 1303.3
1.075 -3843.02 274.841 1307.97
1.076 -3857.1 275.715 1312.62
1.077 -3871.32 276.601 1317.25
1.078 -3885.66 277.497 1321.87
1.079 -3900.14 278.404 1326.47
1.08 -3914.74 279.321 1331.05
1.081 -3929.48 280.248 1335.62
1.082 -3944.35 281.184 1340.19
1.083 -3959.35 282.13 1344.74
1.084 -3974.49 283.084 1349.28
1.085 -3989.76 284.047 1353.82
1.086 -4005.16 285.017 1358.36
1.087 -4020.71 285.994 1362.89
1.088 -4023.81 288.088 1363.1
1.089 -4039.67 289.018 1367.62
1.09 -4055.68 289.953 1372.15
1.091 -4071.82 290.891 1376.67
1.092 -4088.1 291.827 1381.21
1.093 -4104.52 292.682 1385.77
1.094 -4121.07 293.607 1390.33
1.095 -4137.76 294.554 1394.9
1.096 -4154.59 295.438 1399.5
1.097 -4171.56 296.395 1404.11
1.098 -4188.68 297.38 1408.75
1.099 -4205.93 298.374 1413.4
1.1 -4223.31 299.372 1418.08
1.101 -4240.83 300.368 1422.78
1.102 -4258.49 301.288 1427.53
1.103 -4276.28 302.269 1432.29
1.104 -4294.21 303.268 1437.09
1.105 -4312.27 304.191 1441.94
1.106 -4330.46 305.173 1446.81
1.107 -4348.79 306.193 1451.72
1.108 -4367.25 307.223 1456.68
1.109 -4385.84 308.258 1461.68
1.11 -4404.56 309.296 1466.73
1.111 -4423.4 310.336 1471.83
1.112 -4442.37 311.377 1476.98
1.113 -4461.48 312.417 1482.19
1.114 -4480.7 313.456 1487.46
1.115 -4500.05 314.494 1492.8
1.116 -4519.51 315.528 1498.19
1.117 -4539.09 316.559 1503.66
1.118 -4558.78 317.586 1509.2
1.119 -4578.57 318.607 1514.81
1.12 -4598.47 319.62 1520.5
1.121 -4618.47 320.62 1526.27
1.122 -4628.56 324.721 1528.13
1.123 -4648.86 325.414 1534.13
1.124 -4669.23 326.131 1540.2
1.125 -4689.68 326.962 1546.32
1.126 -4710.21 327.824 1552.51
1.127 -4730.8 328.683 1558.78
1.128 -4751.45 329.522 1565.15
1.129 -4772.17 330.316 1571.61
1.13 -4792.94 330.851 1578.26
1.131 -4813.76 331.235 1585.04
1.132 -4834.64 331.673 1591.85
1.133 -4855.58 332.324 1598.73
1.134 -4876.56 332.657 1605.94
1.135 -4897.61 333.233 1613.08
1.136 -4918.69 333.59 1620.63
1.137 -4939.82 334.02 1628.31
1.138 -4961 334.218 1636.25
1.139 -4982.22 334.685 1644.42
1.14 -5003.48 335.307 1652.75
1.141 -5024.79 335.751 1661.42
1.142 -5046.15 336.533 1669.98
1.143 -5067.56 337.223 1678.74
1.144 -5089.03 338.039 1687.34
1.145 -5110.53 338.906 1696.34
1.146 -5132.08 339.707 1705.29
1.147 -5153.67 340.833 1714.51
1.148 -5175.3 342.037 1723.77
1.149 -5196.98 343.237 1733.03
1.15 -5218.7 344.529 1742.46
1.151 -5240.44 345.871 1752.49
1.152 -5261.93 346.961 1767.68
1.153 -5283.77 348 1777.25
1.154 -5305.68 349.293 1786.38
1.155 -5327.66 350.295 1795.05
1.156 -5348.7 351.286 1802.72
1.157 -5370.9 352.249 1811.35
1.158 -5393.14 353.278 1820.07
1.159 -5415.4 354.093 1828.81
1.16 -5437.68 354.985 1837.81
1.161 -5459.97 355.759 1847.4
1.162 -5481.99 356.001 1862.3
1.163 -5504.31 356.526 1872.19
1.164 -5526.7 357.076 1881.23
1.165 -5549.13 357.63 1889.99
1.166 -5571.59 358.289 1898.66
1.167 -5594.07 358.791 1907.31
1.168 -5616.57 359.19 1915.88
1.169 -5639.1 359.633 1924.39
1.17 -5661.63 360.063 1932.9
1.171 -5684.18 360.478 1941.43
1.172 -5706.73 360.87 1949.99
1.173 -5729.27 361.224 1958.59
1.174 -5751.81 361.55 1967.25
1.175 -5774.33 361.786 1976
1.176 -5796.82 361.722 1984.94
1.177 -5819.29 361.865 1993.82
1.178 -5841.72 362.205 2002.71
1.179 -5864.12 362.547 2011.67
1.18 -5886.45 362.671 2020.87
1.181 -5908.76 363.043 2029.95
1.182 -5931 363.291 2039.25
1.183 -5953.19 363.573 2048.58
1.184 -5975.32 363.714 2058.17
1.185 -5997.4 363.877 2067.77
1.186 -6019.43 364.224 2077.57
1.187 -6041.41 364.688 2087.4
1.188 -6063.34 365.081 2097.26
1.189 -6085.21 365.523 2107.38
1.19 -6107.71 359.42 2116.4
1.191 -6129.52 359.891 2126.48
1.192 -6151.28 360.697 2136.67
1.193 -6172.98 361.294 2146.83
1.194 -6194.61 362.162 2157.34
1.195 -6216.19 362.901 2167.49
1.196 -6237.71 363.832 2177.93
1.197 -6259.15 364.901 2188.55
1.198 -6280.52 365.89 2199.1
1.199 -6301.84 366.791 2209.54
1.2 -6323.06 367.884 2220.57
1.201 -6344 369.278 2235.5
1.202 -6364.97 370.647 2248.27
1.203 -6386 371.475 2258.93
1.204 -6406.96 372.321 2269.37
1.205 -6427.86 373.195 2279.87
1.206 -6448.68 373.792 2290.5
1.207 -6469.15 374.1 2305.32
1.208 -6489.68 374.647 2316.6
1.209 -6510.18 375.378 2326.86
1.21 -6530.63 376.168 2336.88
1.211 -6551.02 376.765 2346.74
1.212 -6571.34 377.342 2356.67
1.213 -6591.56 378.061 2367.11
1.214 -7098.91 -136.398 651.011
1.215 -9949.46 -3127.54 -9439.61
1.216 -14708.5 -8252.68 -26626.1
1.217 -20188.8 -14637.7 -46886.7
1.218 -24773.7 -19947.5 -64460.2
1.219 -27358.1 -23060.7 -74925.8
1.22 -27822.9 -23775 -77420.7
1.221 -26614.6 -22571.2 -73363.9
1.222 -24631.7 -20411.1 -66075
1.223 -22454.8 -17977.7 -57812.7
1.224 -25227.7 -20543 -67594.1
1.225 -21345 -16233.7 -52799.3
1.226 -18725.8 -13306.4 -42666.8
1.227 -16891.5 -11250.6 -35500
1.228 -15564.2 -9762.71 -30289.9
1.229 -14574.6 -8658.2 -26410
1.23 -13815.9 -7818.94 -23458
1.231 -13218.8 -7167.84 -21169.8
1.232 -12736.3 -6651.69 -19363.8
1.233 -12336 -6234.83 -17916.6
1.234 -11994.2 -5891.06 -16737.5
1.235 -11689.7 -5599.11 -15752.7
1.236 -11389.6 -5331.11 -14874
1.237 -10971.4 -5003.26 -13846.9
1.238 -10606.1 -4733.86 -12984.7
1.239 -10332.2 -4533.68 -12355.3
1.24 -10084.1 -4358.68 -11809.9
1.241 -9876.85 -4217.77 -11377.4
1.242 -9689.52 -4095.26 -11006.2
1.243 -9525.04 -3992.13 -10701.3
1.244 -9361.62 -3893.68 -10409.5
1.245 -9213.31 -3807.55 -10160.9
1.246 -9070.98 -3728.92 -9935.04
1.247 -8929.64 -3652.66 -9715.42
1.248 -8789.79 -3579.39 -9503.1
1.249 -8647.56 -3505.53 -9285.37
1.25 -8512.36 -3437.76 -9087.65
1.251 -8371.55 -3366.27 -8872.54
1.252 -8235.01 -3298.39 -8668.28
1.253 -8099.92 -3230.99 -8463.94
1.254 -7964.37 -3162.91 -8254.3
1.255 -7831.84 -3096.39 -8048.72
1.256 -7700.48 -3029.51 -7840.31
1.257 -7572.81 -2964.41 -7637.14
1.258 -7870.3 -3496.5 -10108.3
1.259 -7665.37 -3390.69 -9685.87
1.26 -7472.36 -3289.4 -9280.05
1.261 -7291.69 -3192.79 -8891.98
1.262 -7121.09 -3098.48 -8512.84
1.263 -6962.78 -3007.89 -8149
1.264 -6816.38 -2920.75 -7797.97
1.265 -6683.69 -2837.42 -7453.54
1.266 -6562.45 -2749.6 -7066.15
1.267 -6454.99 -2669.51 -6720.7
1.268 -6355.86 -2598.58 -6451.04
1.269 -6263.49 -2529.93 -6195.76
1.27 -6176.08 -2465.18 -5966.41
1.271 -6093.11 -2403.89 -5763.14
1.272 -6015.82 -2347.07 -5576.51
1.273 -5943.08 -2294.18 -5409.24
1.274 -5873.49 -2245.12 -5266.19
1.275 -5806.48 -2197.92 -5129.35
1.276 -5739.65 -2153.02 -5007.1
1.277 -5665.59 -2108.88 -4894.96
1.278 -5595.57 -2066.77 -4790.32
1.279 -5530.11 -2025.84 -4688.3
1.28 -5472.14 -1987.16 -4594.47
1.281 -5413.09 -1949.29 -4504.82
1.282 -5356.31 -1912.25 -4415.63
1.283 -5302.93 -1876.85 -4332.97
1.284 -5243.29 -1841.39 -4253.16
1.285 -5179.67 -1805.88 -4174.65
1.286 -5128.79 -1772.55 -4100.12
1.287 -5081.8 -1740.4 -4027.98
1.288 -5032.53 -1708.47 -3956.76
1.289 -4985 -1677.34 -3888.53
1.29 -4931.98 -1646.36 -3821.31
1.291 -4888.17 -1616.8 -3755.07
1.292 -5269.39 -2259.26 -6281.79
1.293 -5129.11 -2161.73 -5873.87
1.294 -5019.42 -2075.38 -5523.48
1.295 -4925.36 -1999.8 -5230.7
1.296 -4840.28 -1931.15 -4975.77
1.297 -4750.45 -1866.68 -4752.28
1.298 -4681.48 -1807.23 -4547.78
1.299 -4621.87 -1753.92 -4372.91
1.3 -4567.49 -1703.68 -4214
1.301 -4518.16 -1658.09 -4075.03
1.302 -4468.83 -1615.19 -3949.92
1.303 -4426.46 -1575.07 -3835.35
1.304 -4387.56 -1536.95 -3729.2
1.305 -4350.89 -1500.3 -3629.59
1.306 -4315.88 -1464.82 -3535.17
