# <sim_time> <Fx> <Fy> <Fz>
6.791 21.6764 -35.7016 29.8716
6.792 21.505 -35.6538 38.8037
6.793 21.3354 -35.6057 47.7018
6.794 21.1675 -35.5573 56.5644
6.795 21.0015 -35.5087 65.3896
6.796 20.8373 -35.4598 74.176
6.797 20.6749 -35.4107 82.9217
6.798 20.5144 -35.3615 91.6253
6.799 20.3558 -35.312 100.285
6.8 32.8169 -34.7203 -174.315
6.801 32.617 -34.7136 -164.899
6.802 32.4181 -34.7065 -155.474
6.803 32.2204 -34.699 -146.044
6.804 32.0237 -34.6913 -136.611
6.805 31.8282 -34.6834 -127.175
6.806 31.6339 -34.6753 -117.74
6.807 31.4408 -34.6671 -108.307
6.808 31.2489 -34.6588 -98.879
6.809 31.0582 -34.6505 -89.4567
6.81 30.8688 -34.6421 -80.0426
6.811 30.6807 -34.6336 -70.6386
6.812 30.4939 -34.6252 -61.2467
6.813 30.3085 -34.6167 -51.8689
6.814 30.1245 -34.6083 -42.507
6.815 29.9418 -34.5998 -33.163
6.816 29.7607 -34.5913 -23.8387
6.817 29.581 -34.5827 -14.5361
6.818 29.4033 -34.6141 -5.32255
6.819 29.2273 -34.6542 3.85148
6.82 29.0528 -34.6944 12.998
6.821 28.8799 -34.7347 22.1153
6.822 28.7087 -34.7752 31.2016
6.823 28.5392 -34.8156 40.255
6.824 28.3715 -34.856 49.2739
6.825 28.2057 -34.8964 58.2564
6.826 28.0418 -34.9367 67.2008
6.827 27.88 -34.9768 76.1054
6.828 27.7213 -34.9639 84.8933
6.829 27.566 -34.9433 93.6268
6.83 27.4184 -34.9224 102.313
6.831 27.2687 -34.9029 110.953
6.832 27.123 -34.883 119.544
6.833 26.9876 -34.8629 128.083
6.834 41.1555 -32.4884 -165.585
6.835 40.9574 -32.5535 -156.135
6.836 40.7602 -32.6186 -146.677
6.837 40.5639 -32.6837 -137.215
6.838 40.3684 -32.7485 -127.75
6.839 40.1739 -32.8117 -118.285
6.84 39.9802 -32.8769 -108.82
6.841 39.7874 -32.9424 -99.3587
6.842 39.5954 -33.008 -89.9028
6.843 39.4043 -33.0735 -80.454
6.844 39.2139 -33.139 -71.0145
6.845 39.0244 -33.2045 -61.5862
6.846 38.8358 -33.2697 -52.171
6.847 38.6482 -33.3075 -42.8099
6.848 38.4618 -33.3212 -33.4996
6.849 38.2762 -33.3343 -24.2086
6.85 38.0915 -33.3468 -14.9388
6.851 37.9077 -33.3585 -5.69191
6.852 37.7248 -33.3695 3.53008
6.853 37.5429 -33.3798 12.7254
6.854 37.3619 -33.3891 21.8922
6.855 37.1819 -33.3976 31.0287
6.856 37.0029 -33.4051 40.1331
6.857 36.825 -33.4116 49.2037
6.858 36.6481 -33.4171 58.2386
6.859 36.4722 -33.4214 67.2362
6.86 36.2975 -33.4245 76.1947
6.861 36.1238 -33.4263 85.1125
6.862 35.9513 -33.4268 93.9878
6.863 35.78 -33.4259 102.819
6.864 35.6099 -33.4235 111.604
6.865 35.4409 -33.4194 120.342
6.866 35.2733 -33.4137 129.031
6.867 35.1069 -33.4062 137.669
6.868 51.0682 -30.3409 -176.378
6.869 50.8554 -30.3835 -166.829
6.87 50.6426 -30.425 -157.27
6.871 50.4297 -30.4657 -147.703
6.872 50.217 -30.5054 -138.129
6.873 50.0044 -30.5442 -128.551
6.874 49.7921 -30.5821 -118.971
6.875 49.58 -30.6191 -109.391
6.876 49.368 -30.6552 -99.8125
6.877 49.1561 -30.6903 -90.2383
6.878 48.9446 -30.7244 -80.6702
6.879 48.7334 -30.7576 -71.1104
6.88 48.5226 -30.7897 -61.5609
6.881 48.3123 -30.8208 -52.0236
6.882 48.1024 -30.8507 -42.5007
6.883 47.893 -30.8795 -32.994
6.884 47.6841 -30.9071 -23.5056
6.885 47.4758 -30.9335 -14.0374
6.886 47.268 -30.9585 -4.5914
6.887 47.0609 -30.9821 4.8305
6.888 46.8545 -31.0043 14.2264
6.889 46.6487 -31.0249 23.5943
6.89 46.4437 -31.044 32.9325
6.891 46.2394 -31.0613 42.2389
6.892 46.036 -31.077 51.5118
6.893 45.8333 -31.0907 60.7492
6.894 45.6315 -31.1024 69.9495
6.895 45.4313 -30.986 79.0212
6.896 45.2331 -30.6707 87.9126
6.897 45.0359 -30.3565 96.7643
6.898 44.8396 -30.0433 105.574
6.899 44.6443 -29.731 114.341
6.9 44.4501 -29.4195 123.063
6.901 44.2569 -29.1087 131.739
6.902 62.1855 -27.112 -203.173
6.903 61.9337 -27.1782 -193.26
6.904 61.6816 -27.2415 -183.33
6.905 61.429 -27.3024 -173.386
6.906 61.1761 -27.3611 -163.429
6.907 60.9228 -27.4179 -153.463
6.908 60.6691 -27.4727 -143.488
6.909 60.4152 -27.5257 -133.508
6.91 60.161 -27.577 -123.525
6.911 59.9067 -27.6265 -113.54
6.912 59.6522 -27.6743 -103.556
6.913 59.3976 -27.7204 -93.5755
6.914 59.1429 -27.7647 -83.5999
6.915 58.8883 -27.8072 -73.6317
6.916 58.6337 -27.8478 -63.6731
6.917 58.3792 -27.8863 -53.7262
6.918 58.1251 -27.9221 -43.7935
6.919 57.8709 -27.9569 -33.8765
6.92 57.617 -27.9897 -23.9777
6.921 57.364 -27.9045 -14.1814
6.922 57.1123 -27.6568 -4.52099
6.923 56.8609 -27.4086 5.11667
6.924 56.6099 -27.1598 14.7296
6.925 56.3594 -26.9105 24.3157
6.926 56.1093 -26.6603 33.873
6.927 55.8598 -26.4092 43.3996
6.928 55.6108 -26.1568 52.8932
6.929 55.3624 -25.9027 62.3518
6.93 55.1146 -25.6463 71.7732
6.931 54.8675 -25.3866 81.1546
6.932 54.6209 -25.1216 90.493
6.933 54.3741 -24.8413 99.7795
6.934 54.1268 -24.5379 109.007
6.935 53.8805 -24.2204 118.18
6.936 73.7296 -18.7031 -236.566
6.937 73.4155 -18.7618 -226.107
6.938 73.1 -18.8221 -215.622
6.939 72.783 -18.8847 -205.112
6.94 72.4647 -18.9509 -194.58
6.941 72.145 -19.024 -184.025
6.942 71.8236 -19.1187 -173.439
6.943 71.4991 -19.3351 -162.753
6.944 71.1754 -19.4106 -152.159
6.945 70.8504 -19.4683 -141.569
6.946 70.5234 -19.5174 -130.979
6.947 70.1864 -19.5596 -120.388
6.948 69.8586 -19.3626 -109.969
6.949 69.5316 -19.1629 -99.5548
6.95 69.2044 -18.9611 -89.1461
6.951 68.8768 -18.7569 -78.7452
6.952 68.5486 -18.5517 -68.3538
6.953 68.2197 -18.3451 -57.9742
6.954 67.8901 -18.137 -47.6085
6.955 67.5595 -17.9272 -37.2591
6.956 67.2275 -17.7152 -26.9282
6.957 66.9168 -18.0618 -16.9731
6.958 66.5569 -17.8412 -6.67224
6.959 66.2187 -17.6108 3.5889
6.96 65.883 -17.3608 13.8093
6.961 65.5441 -16.963 23.8981
6.962 65.1755 -16.6998 34.0664
6.963 64.8428 -16.4601 44.203
6.964 64.5145 -16.2288 54.3095
6.965 64.1887 -16.0025 64.3825
6.966 63.8648 -15.7797 74.4191
6.967 63.5425 -15.5598 84.4172
6.968 63.2215 -15.3424 94.3745
6.969 62.902 -15.127 104.289
6.97 85.0835 -17.9365 -303.706
6.971 84.6596 -18.0128 -292.213
6.972 84.2379 -18.0874 -280.684
6.973 83.8165 -18.1604 -269.121
6.974 83.3945 -18.2317 -257.526
6.975 82.9716 -18.2869 -245.914
6.976 82.5477 -18.2614 -234.331
6.977 82.1221 -18.2338 -222.726
6.978 81.6943 -18.2041 -211.1
6.979 81.2636 -18.1724 -199.456
6.98 80.8285 -18.1391 -187.796
6.981 80.385 -18.1046 -176.122
6.982 79.8573 -18.0781 -164.405
6.983 79.3943 -18.0417 -152.709
6.984 78.9527 -18.0007 -141.018
6.985 78.5168 -17.9569 -129.328
6.986 78.0837 -17.9108 -117.642
6.987 77.6523 -17.8626 -105.961
6.988 77.2222 -17.8122 -94.2885
6.989 76.7931 -17.7598 -82.6259
6.99 76.3649 -17.7053 -70.9762
6.991 75.9374 -17.6488 -59.3417
6.992 75.7007 -13.9607 -50.4682
6.993 75.2751 -13.8011 -38.9392
6.994 74.8503 -13.6376 -27.4338
6.995 74.4263 -13.4718 -15.9534
6.996 74.0031 -13.3048 -4.49944
6.997 73.5807 -13.1373 6.92606
6.998 73.1592 -12.9696 18.321
6.999 72.7386 -12.8021 29.6831
7 72.319 -12.6347 41.0102
7.001 71.9005 -12.4676 52.3
7.002 71.483 -12.3009 63.5504
7.003 71.0667 -12.1345 74.7589
7.004 94.6421 -14.8284 -345.796
7.005 94.1139 -14.832 -332.946
7.006 93.5844 -14.8325 -320.054
7.007 93.0537 -14.83 -307.125
7.008 92.5219 -14.8245 -294.161
7.009 91.9889 -14.8162 -281.165
7.01 91.455 -14.8052 -268.142
7.011 90.9201 -14.7915 -255.094
7.012 90.3844 -14.7752 -242.024
7.013 89.848 -14.7563 -228.936
7.014 89.311 -14.7348 -215.833
7.015 88.7734 -14.7107 -202.719
7.016 88.2353 -14.6834 -189.596
7.017 87.6964 -14.6509 -176.472
7.018 87.1579 -14.6196 -163.34
7.019 86.6194 -14.5864 -150.208
7.02 86.0808 -14.5512 -137.08
7.021 85.5424 -14.514 -123.958
7.022 85.0041 -14.4753 -110.845
7.023 84.4654 -14.4384 -97.744
7.024 83.9281 -14.3945 -84.6595
7.025 83.3914 -14.3477 -71.5935
7.026 82.8554 -14.2985 -58.5491
7.027 82.3201 -14.2469 -45.5289
7.028 81.7858 -14.1929 -32.5358
7.029 81.2525 -14.1365 -19.5728
7.03 80.7202 -14.0779 -6.64245
7.031 80.189 -14.0168 6.25233
7.032 79.6592 -13.9534 19.1088
7.033 79.1306 -13.8876 31.9243
7.034 78.6036 -13.8194 44.6962
7.035 78.078 -13.7487 57.4217
7.036 77.5541 -13.6755 70.0982
7.037 77.0318 -13.5997 82.7231
7.038 101.388 -11.7079 -350.744
7.039 100.733 -11.7255 -336.395
7.04 100.077 -11.7371 -322.01
7.041 99.4203 -11.7448 -307.596
7.042 98.7653 -11.7489 -293.157
7.043 98.1097 -11.7496 -278.695
7.044 97.4535 -11.7471 -264.214
7.045 96.7969 -11.7414 -249.716
7.046 96.1401 -11.7327 -235.205
7.047 95.4832 -11.721 -220.686
7.048 94.8262 -11.7063 -206.161
7.049 94.1695 -11.6888 -191.635
7.05 93.513 -11.6684 -177.109
7.051 92.857 -11.6451 -162.589
7.052 92.2016 -11.6191 -148.078
7.053 91.547 -11.5903 -133.578
7.054 90.8932 -11.5587 -119.093
7.055 90.2404 -11.5243 -104.627
7.056 89.5888 -11.4871 -90.1829
7.057 88.9384 -11.4472 -75.7639
7.058 88.2895 -11.4045 -61.3732
7.059 87.642 -11.359 -47.0141
7.06 86.9963 -11.3107 -32.6897
7.061 86.3523 -11.2595 -18.4033
7.062 85.7102 -11.2055 -4.15788
7.063 85.0702 -11.1485 10.0434
7.064 84.4323 -11.0885 24.1975
7.065 83.7966 -11.0256 38.3014
7.066 83.1633 -10.9595 52.352
7.067 82.5325 -10.8902 66.3464
7.068 81.9043 -10.8176 80.2816
7.069 81.2822 -10.8663 94.0817
7.07 80.6594 -10.7864 107.89
7.071 80.0394 -10.7026 121.629
7.072 104.149 -9.03879 -318.75
7.073 103.374 -9.0618 -303.169
7.074 102.598 -9.08091 -287.571
7.075 101.826 -9.0963 -271.962
7.076 101.055 -9.10752 -256.345
7.077 100.284 -9.11483 -240.722
7.078 99.514 -9.11677 -225.095
7.079 98.7471 -9.1127 -209.472
7.08 97.9828 -9.10466 -193.856
7.081 97.2197 -9.09276 -178.25
7.082 96.458 -9.07705 -162.657
7.083 95.6978 -9.05753 -147.08
7.084 94.9392 -9.03422 -131.524
7.085 94.1826 -9.00708 -115.992
7.086 93.4279 -8.97608 -100.487
7.087 92.6679 -8.83354 -84.9369
7.088 91.9177 -8.79461 -69.4989
7.089 91.17 -8.75155 -54.0996
7.09 90.4248 -8.70418 -38.7427
7.091 89.6824 -8.65223 -23.4319
7.092 88.9429 -8.59534 -8.17125
7.093 88.2065 -8.53294 7.03526
7.094 87.4685 -8.41633 22.222
7.095 86.7386 -8.33968 37.3052
7.096 86.0122 -8.25163 52.3159
7.097 85.2897 -8.14087 67.2342
7.098 84.5739 -7.86814 81.8549
7.099 83.8587 -7.73991 96.6185
7.1 83.1464 -7.6312 111.338
7.101 82.4327 -7.51695 125.923
7.102 81.7266 -7.41035 140.485
7.103 81.0263 -7.30568 154.992
7.104 80.3305 -7.19872 169.421
7.105 79.6391 -7.08723 183.762
7.106 102.56 -5.45795 -261.534
7.107 101.694 -5.47326 -245.267
7.108 100.827 -5.48538 -229.003
7.109 99.9596 -5.49423 -212.743
7.11 99.0893 -5.49959 -196.495
7.111 98.1887 -5.49521 -180.258
7.112 97.3183 -5.48915 -164.044
7.113 96.4508 -5.66517 -148.037
7.114 95.5681 -5.86537 -132.08
7.115 94.6229 -6.06654 -116.139
7.116 93.6908 -6.26137 -100.231
7.117 92.8242 -6.44305 -84.3675
7.118 91.9744 -6.61667 -68.5437
7.119 91.1373 -6.7823 -52.7628
7.12 90.2809 -6.93772 -37.0231
7.121 89.4454 -7.08784 -21.334
7.122 88.602 -7.22957 -5.69448
7.123 87.7902 -7.36731 9.88642
7.124 86.991 -7.49897 25.4083
7.125 86.2 -7.62408 40.8686
7.126 85.4162 -7.74253 56.2643
7.127 84.639 -7.85423 71.5924
7.128 83.8681 -7.95912 86.8496
7.129 83.1034 -8.0571 102.033
7.13 82.3448 -8.14807 117.138
7.131 81.5921 -8.23187 132.163
7.132 80.8454 -8.30833 147.103
7.133 80.1044 -8.37723 161.953
7.134 79.3689 -8.43838 176.704
7.135 78.6334 -8.49451 191.281
7.136 77.909 -8.53808 205.829
7.137 77.1913 -8.57043 220.283
7.138 76.4748 -8.5926 234.563
7.139 75.7699 -8.59393 248.799
7.14 96.57 -7.74566 -199.393
7.141 95.6979 -7.85284 -183.133
7.142 94.8307 -7.95329 -166.897
7.143 93.9685 -8.04682 -150.687
7.144 93.1113 -8.13333 -134.508
7.145 92.2591 -8.21288 -118.362
7.146 91.4121 -8.2856 -102.254
7.147 90.5703 -8.35173 -86.186
7.148 89.7343 -8.4113 -70.1687
7.149 88.9038 -8.46475 -54.1989
7.15 88.0787 -8.51235 -38.2782
7.151 87.2591 -8.55429 -22.4096
7.152 86.4451 -8.59075 -6.59602
7.153 85.6368 -8.62186 9.15952
7.154 84.8343 -8.64774 24.854
7.155 84.0376 -8.66847 40.4845
7.156 83.2468 -8.68411 56.0481
7.157 82.4621 -8.69472 71.5417
7.158 81.6834 -8.70032 86.9624
7.159 80.9108 -8.70095 102.307
7.16 80.1445 -8.69662 117.573
7.161 79.3845 -8.68734 132.758
7.162 78.6308 -8.67313 147.858
7.163 77.8836 -8.65399 162.871
7.164 77.1428 -8.62993 177.794
7.165 76.4085 -8.60094 192.624
7.166 75.6808 -8.56704 207.359
7.167 74.9597 -8.52823 221.995
7.168 74.2453 -8.48453 236.531
7.169 73.5372 -8.3017 250.808
7.17 72.8356 -8.06207 264.92
7.171 72.1407 -7.82107 278.925
7.172 71.4524 -7.57879 292.823
7.173 70.7704 -7.33583 306.605
7.174 89.1847 -5.70056 -142.118
7.175 88.3488 -5.60125 -126.415
7.176 87.5182 -5.4987 -110.746
7.177 86.6932 -5.39299 -95.1144
7.178 85.8737 -5.28416 -79.5234
7.179 85.0598 -5.17228 -63.9763
7.18 84.2518 -5.0574 -48.4763
7.181 83.4496 -4.93956 -33.0265
7.182 82.6533 -4.81881 -17.6301
7.183 81.8631 -4.69519 -2.29025
7.184 81.0791 -4.56872 12.99
7.185 80.3012 -4.43942 28.2074
7.186 79.5296 -4.30728 43.3591
7.187 78.7643 -4.17226 58.442
7.188 78.0054 -4.03429 73.4528
7.189 77.253 -3.89313 88.3883
7.19 76.5068 -3.7482 103.244
7.191 75.7649 -3.5873 117.998
7.192 75.0313 -3.43274 132.684
7.193 74.3052 -3.28015 147.291
7.194 73.5861 -3.12592 161.812
7.195 72.874 -2.96941 176.241
7.196 72.1687 -2.81021 190.577
7.197 71.4702 -2.64782 204.815
7.198 70.7785 -2.48135 218.951
7.199 70.093 -2.308 232.978
7.2 69.4077 -2.09432 246.838
7.201 68.7358 -1.91403 260.651
7.202 68.0729 -1.73678 274.362
7.203 67.4175 -1.5586 287.963
7.204 66.7697 -1.37821 301.449
7.205 66.1294 -1.19472 314.815
7.206 65.4964 -1.00721 328.056
7.207 64.871 -0.814534 341.167
7.208 80.6445 -1.07356 -104.576
7.209 79.8833 -1.03364 -89.6232
7.21 79.1283 -0.98065 -74.7288
7.211 78.3795 -0.91964 -59.8891
7.212 77.637 -0.852411 -45.1045
7.213 76.9007 -0.779847 -30.3766
7.214 76.1706 -0.702445 -15.7077
7.215 75.447 -0.620496 -1.10051
7.216 74.7298 -0.534154 13.4423
7.217 74.019 -0.44347 27.9179
7.218 73.3148 -0.348401 42.3231
7.219 72.6172 -0.248793 56.6548
7.22 71.9262 -0.144359 70.9094
7.221 71.2419 -0.0346093 85.0832
7.222 70.5644 0.0812876 99.1718
7.223 69.8938 0.204859 113.17
7.224 69.23 0.339501 127.068
7.225 68.5735 0.498736 140.844
7.226 67.9249 0.760159 154.381
7.227 67.2825 0.928868 167.95
7.228 66.6475 1.09683 181.404
7.229 66.0214 1.29898 194.636
7.23 65.4121 1.68202 207.11
7.231 64.799 1.86585 220.219
7.232 64.1916 2.02898 233.309
7.233 63.5906 2.18343 246.332
7.234 62.9964 2.33299 259.273
7.235 62.4089 2.4792 272.123
7.236 61.8284 2.62326 284.877
7.237 61.2548 2.76582 297.531
7.238 60.6842 2.94628 310.111
7.239 60.1245 3.0866 322.551
7.24 59.5717 3.22642 334.881
7.241 59.025 3.36592 347.099
7.242 72.1086 2.27603 -94.0033
7.243 71.4503 2.31934 -80.1456
7.244 70.7979 2.36499 -66.3301
7.245 70.1515 2.41299 -52.5597
7.246 69.5112 2.46333 -38.8374
7.247 68.8769 2.51601 -25.1659
7.248 68.2489 2.57104 -11.5483
7.249 67.627 2.62843 2.01283
7.25 67.0113 2.68818 15.5146
7.251 66.4019 2.75028 28.9543
7.252 65.7989 2.81474 42.3293
7.253 65.2021 2.88156 55.637
7.254 64.6118 2.95071 68.8749
7.255 64.0278 3.02201 82.0406
7.256 63.4503 3.09537 95.1315
7.257 62.8793 3.17085 108.145
7.258 62.311 3.28498 121.11
7.259 61.7524 3.36394 133.963
7.26 61.1995 3.44493 146.734
7.261 60.6522 3.52792 159.421
7.262 60.1101 3.61283 172.022
7.263 59.5726 3.69963 184.536
7.264 59.0397 3.78833 196.961
7.265 58.5121 3.879 209.292
7.266 57.9904 3.97181 221.527
7.267 57.4743 4.06729 233.661
7.268 56.9606 4.17292 245.659
7.269 56.4532 4.27978 257.559
7.27 55.9554 4.3801 269.39
7.271 55.4637 4.48101 281.124
7.272 54.9775 4.58317 292.755
7.273 54.4967 4.68696 304.281
7.274 54.0204 4.79274 315.701
7.275 53.5488 4.90115 327.013
7.276 64.2051 3.61479 -109.656
7.277 63.6608 3.61881 -96.8704
7.278 63.1218 3.62498 -84.1194
7.279 62.5883 3.6333 -71.4056
7.28 62.0603 3.64376 -58.7317
7.281 61.5373 3.65635 -46.0994
7.282 61.0185 3.67102 -33.5098
7.283 60.5038 3.68771 -20.9651
7.284 59.9933 3.70638 -8.46819
7.285 59.4874 3.72696 3.97775
7.286 58.9862 3.74941 16.3702
7.287 58.4897 3.77368 28.7067
7.288 57.998 3.79973 40.9848
7.289 57.5114 3.82752 53.2011
7.29 57.0301 3.85702 65.3533
7.291 56.5541 3.88824 77.4389
7.292 56.0834 3.9212 89.4556
7.293 55.618 3.95593 101.401
7.294 55.1574 3.99244 113.274
7.295 54.701 4.0308 125.073
7.296 54.2488 4.07108 136.796
7.297 53.8007 4.1134 148.441
7.298 53.3576 4.15789 160.004
7.299 52.9195 4.20474 171.483
7.3 52.4865 4.25419 182.875
7.301 52.0587 4.3066 194.179
7.302 51.636 4.36249 205.391
7.303 51.2184 4.42275 216.51
7.304 50.8057 4.48921 227.531
7.305 50.3981 4.56392 238.452
7.306 49.9955 4.65341 249.266
7.307 49.5981 4.79085 259.949
7.308 49.2059 5.10344 270.408
7.309 48.8185 5.20443 280.916
7.31 57.4187 2.71561 -153.556
7.311 56.9782 2.70521 -141.527
7.312 56.5419 2.694 -129.512
7.313 56.1091 2.6816 -117.511
7.314 55.6797 2.66752 -105.525
7.315 55.2535 2.65103 -93.5527
7.316 54.8305 2.63095 -81.5927
7.317 54.4112 2.60508 -69.6404
7.318 53.9956 2.56862 -57.6806
7.319 53.5826 2.50505 -45.6553
7.32 53.1614 2.21149 -32.8226
7.321 52.7566 2.14411 -20.8595
7.322 52.3582 2.11365 -9.0727
7.323 51.9647 2.09727 2.61929
7.324 51.576 2.08916 14.2358
7.325 51.1916 2.08699 25.7806
7.326 50.8117 2.0892 37.2599
7.327 50.4363 2.09499 48.6749
7.328 50.0654 2.10384 60.0256
7.329 49.6989 2.11541 71.3114
7.33 49.3369 2.12948 82.5314
7.331 48.9794 2.14592 93.6843
7.332 48.6264 2.16468 104.769
7.333 48.2778 2.18578 115.784
7.334 47.9338 2.2093 126.729
7.335 47.5944 2.23545 137.602
7.336 47.2597 2.26468 148.403
7.337 46.9302 2.2981 159.135
7.338 46.6133 2.35294 169.868
7.339 46.2975 2.40308 180.489
7.34 45.9809 2.44367 190.974
7.341 45.6678 2.48557 201.366
7.342 45.3592 2.53141 211.673
7.343 45.0539 2.57871 221.879
7.344 51.7452 6.61125 -201.631
7.345 51.4039 6.53753 -189.979
7.346 51.0653 6.46713 -178.358
7.347 50.7298 6.4003 -166.763
7.348 50.396 6.32692 -155.182
7.349 50.0672 6.26698 -143.635
7.35 49.7417 6.21004 -132.113
7.351 49.4198 6.1559 -120.615
7.352 49.1014 6.10441 -109.144
7.353 48.7866 6.05547 -97.6996
7.354 48.4747 6.01282 -86.2784
7.355 48.1645 5.98337 -74.8711
7.356 47.8583 5.95469 -63.4972
7.357 47.5562 5.92694 -52.157
7.358 47.2584 5.90033 -40.8492
7.359 46.9587 6.15259 -29.3671
7.36 46.6725 6.12543 -18.0937
7.361 46.4078 6.11032 -6.62044
7.362 46.1278 6.0845 4.53979
7.363 45.8492 6.05849 15.6181
7.364 45.5732 6.03336 26.6312
7.365 45.3004 6.00957 37.5825
7.366 45.0308 5.98751 48.4726
7.367 44.7646 5.96757 59.3008
7.368 44.5019 5.95022 70.066
7.369 44.2425 5.93613 80.7663
7.37 43.9867 5.92645 91.3996
7.371 43.7345 5.92431 101.962
7.372 43.4871 5.96356 112.431
7.373 43.242 5.97009 122.852
7.374 42.9998 5.97571 133.202
7.375 42.761 5.98558 143.475
7.376 42.5254 6.00304 153.668
7.377 42.2934 6.05909 163.733
7.378 47.3829 8.3242 -240.505
7.379 47.1364 8.17268 -228.954
7.38 46.8862 8.04182 -217.475
7.381 46.6376 7.91825 -206.017
7.382 46.3914 7.79925 -194.57
7.383 46.1479 7.68368 -183.135
7.384 45.9072 7.57077 -171.711
7.385 45.6694 7.45989 -160.297
7.386 45.4348 7.35039 -148.894
7.387 45.2037 7.2414 -137.499
7.388 44.9768 7.13113 -126.101
7.389 44.7614 7.00506 -114.605
7.39 44.5569 6.86413 -103.019
7.391 44.3381 6.75914 -91.6961
7.392 44.1203 6.65918 -80.4248
7.393 43.9044 6.56252 -69.1953
7.394 43.6907 6.46853 -58.0053
7.395 43.4794 6.37697 -46.8547
7.396 43.2705 6.28774 -35.7442
7.397 43.0642 6.20083 -24.6751
7.398 42.8604 6.11625 -13.6492
7.399 42.6592 6.03446 -2.66813
7.4 42.4607 5.95605 8.26603
7.401 42.2649 5.88325 19.15
7.402 42.0723 5.8328 29.9714
7.403 41.8819 5.77698 40.731
7.404 41.6941 5.72787 51.4276
7.405 41.509 5.68123 62.0683
7.406 41.3262 5.64192 72.6494
7.407 41.1434 5.67628 83.1869
7.408 40.9643 5.7451 93.7171
7.409 40.7888 5.84762 104.231
7.41 40.6157 5.92961 114.629
7.411 40.4467 6.03687 124.903
7.412 44.4264 8.1197 -259.996
7.413 44.247 7.95059 -248.473
7.414 44.0686 7.78525 -236.952
7.415 43.8922 7.62189 -225.428
7.416 43.7171 7.49682 -213.896
7.417 43.5437 7.43351 -202.332
7.418 43.3734 7.385 -190.734
7.419 43.2065 7.34796 -179.104
7.42 43.0446 7.30916 -167.436
7.421 42.8984 7.18361 -155.692
7.422 42.7465 7.07845 -144.042
7.423 42.5871 7.00129 -132.507
7.424 42.4283 6.92652 -121.011
7.425 42.2709 6.8573 -109.551
7.426 42.1166 6.83261 -98.155
7.427 41.9619 6.7528 -86.7573
7.428 41.8089 6.67188 -75.4023
7.429 41.6574 6.58513 -64.0799
7.43 41.5076 6.49387 -52.7928
7.431 41.3596 6.39882 -41.543
7.432 41.2128 6.29868 -30.329
7.433 41.067 6.19287 -19.1507
7.434 40.9206 6.139 -7.98268
7.435 40.7758 6.09769 3.14248
7.436 40.6328 6.05101 14.2197
7.437 40.4919 5.99569 25.238
7.438 40.353 5.92964 36.1901
7.439 40.2161 5.86196 47.0856
7.44 40.0813 5.79314 57.9224
7.441 39.9484 5.72369 68.6982
7.442 39.8175 5.65414 79.4107
7.443 39.6886 5.58504 90.0577
7.444 39.5618 5.51704 100.637
7.445 39.4369 5.45083 111.145
7.446 42.5218 7.38737 -248.036
7.447 42.3923 7.04904 -236.138
7.448 42.25 5.98754 -223.193
7.449 42.1274 5.54362 -211.089
7.45 42.002 5.30515 -199.233
7.451 41.8772 5.12081 -187.47
7.452 41.7537 4.96242 -175.758
7.453 41.6317 4.81999 -164.086
7.454 41.5111 4.68841 -152.449
7.455 41.3919 4.56468 -140.844
7.456 41.2741 4.44687 -129.271
7.457 41.1578 4.33372 -117.722
7.458 41.0429 4.22427 -106.201
7.459 40.9295 4.11771 -94.7135
7.46 40.8176 4.01381 -83.2607
7.461 40.7071 3.91239 -71.8438
7.462 40.5981 3.81237 -60.4651
7.463 40.4906 3.71332 -49.126
7.464 40.3847 3.61475 -37.828
7.465 40.2805 3.51595 -26.572
7.466 40.1783 3.41565 -15.3582
7.467 40.0783 3.31073 -4.1842
7.468 39.9867 3.16288 7.00223
7.469 39.9027 2.9758 18.1926
7.47 39.8094 2.86101 29.2297
7.471 39.7144 2.7691 40.1809
7.472 39.6186 2.77682 51.212
7.473 39.521 3.01482 62.5426
7.474 39.4244 3.24987 73.7909
7.475 39.329 3.48169 84.9558
7.476 39.235 3.71045 96.0353
7.477 39.1425 3.93744 107.026
7.478 39.0534 4.17075 117.918
7.479 38.9634 4.39004 128.732
7.48 41.3598 5.02186 -201.998
7.481 41.2724 4.8963 -190.532
7.482 41.1855 4.77569 -179.084
7.483 41.0993 4.65981 -167.656
7.484 41.0139 4.54869 -156.25
7.485 40.9293 4.44279 -144.869
7.486 40.8461 4.34426 -133.518
7.487 40.7656 4.44066 -121.936
7.488 40.6795 4.67651 -110.11
7.489 40.5937 4.90935 -98.3272
7.49 40.5085 5.14167 -86.5942
7.491 40.4242 5.37606 -74.9169
7.492 40.3411 5.61798 -63.3051
7.493 40.2603 5.88906 -51.7909
7.494 40.1902 6.34829 -40.5941
7.495 40.1102 6.59848 -29.174
7.496 40.0297 6.8212 -17.7816
7.497 39.9494 7.03051 -6.43854
7.498 39.8696 7.23093 4.84637
7.499 39.7904 7.42488 16.0673
7.5 39.712 7.61422 27.219
7.501 39.6344 7.80111 38.2957
7.502 39.5578 7.98974 49.2883
7.503 39.4842 8.2416 60.0923
7.504 39.4101 8.44424 70.8925
7.505 39.3363 8.62505 81.6411
7.506 39.2637 8.80329 92.304
7.507 39.1927 8.98937 102.862
7.508 39.1281 9.26095 113.191
7.509 39.0582 11.7769 120.233
